colOrder,IRI,label,variable,displayOrder,dataFile,definition,category,parentIRI,parentLabel,codebookDescription,codebookValues,termType,repeated,is_temporal,mergeKey,dataSet,unitLabel,unitIRI,is_featured,hidden,scale,forceStringType,defaultDisplayRangeMin,defaultDisplayRangeMax,defaultBinWidth
381,http://purl.obolibrary.org/obo/EUPATH_0058412,Who qualifies for PrEP,jilindequestionnaire_data_2022-02-01_0550::x381,,jilindequestionnaire_data_2022-02-01_0550,What messages did you see or hear on television? (choice=Who qualifies for PrEP),Participant,http://purl.obolibrary.org/obo/EUPATH_0054516,PrEP message on TV,113. What messages did you see or hear on television? (choice=Who qualifies for PrEP),,multifilter,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
380,http://purl.obolibrary.org/obo/EUPATH_0058413,Why take PrEP,jilindequestionnaire_data_2022-02-01_0550::x380,,jilindequestionnaire_data_2022-02-01_0550,What messages did you see or hear on television? (choice=Why take PrEP),Participant,http://purl.obolibrary.org/obo/EUPATH_0054516,PrEP message on TV,113. What messages did you see or hear on television? (choice=Why take PrEP),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
391,http://purl.obolibrary.org/obo/EUPATH_0054818,Discussed about PrEP with a friend,jilindequestionnaire_data_2022-02-01_0550::x391,,jilindequestionnaire_data_2022-02-01_0550,What action did you take as a result of watching the PrEP messages on television? (choice=Discussed about PrEP with a friend),Participant,http://purl.obolibrary.org/obo/EUPATH_0054517,Action after watching PrEP on TV,114. What action did you take as a result of watching the PrEP messages on television? (choice=Discussed about PrEP with a friend),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
393,http://purl.obolibrary.org/obo/EUPATH_0054820,Discussed about PrEP with a Peer Educator,jilindequestionnaire_data_2022-02-01_0550::x393,,jilindequestionnaire_data_2022-02-01_0550,What action did you take as a result of watching the PrEP messages on television? (choice=Discussed about PrEP with a Peer Educator),Participant,http://purl.obolibrary.org/obo/EUPATH_0054517,Action after watching PrEP on TV,114. What action did you take as a result of watching the PrEP messages on television? (choice=Discussed about PrEP with a Peer Educator),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
392,http://purl.obolibrary.org/obo/EUPATH_0054819,Discussed about PrEP with a relative,jilindequestionnaire_data_2022-02-01_0550::x392,,jilindequestionnaire_data_2022-02-01_0550,What action did you take as a result of watching the PrEP messages on television? (choice=Discussed about PrEP with a relative),Participant,http://purl.obolibrary.org/obo/EUPATH_0054517,Action after watching PrEP on TV,114. What action did you take as a result of watching the PrEP messages on television? (choice=Discussed about PrEP with a relative),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
390,http://purl.obolibrary.org/obo/EUPATH_0054817,Discussed about PrEP with my partner,jilindequestionnaire_data_2022-02-01_0550::x390,,jilindequestionnaire_data_2022-02-01_0550,What action did you take as a result of watching the PrEP messages on television? (choice=Discussed about PrEP with my partner),Participant,http://purl.obolibrary.org/obo/EUPATH_0054517,Action after watching PrEP on TV,114. What action did you take as a result of watching the PrEP messages on television? (choice=Discussed about PrEP with my partner),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
398,http://purl.obolibrary.org/obo/EUPATH_0054825,Other,jilindequestionnaire_data_2022-02-01_0550::x398,,jilindequestionnaire_data_2022-02-01_0550,What action did you take as a result of watching the PrEP messages on television? (choice=Other),Participant,http://purl.obolibrary.org/obo/EUPATH_0054517,Action after watching PrEP on TV,114. What action did you take as a result of watching the PrEP messages on television? (choice=Other),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
396,http://purl.obolibrary.org/obo/EUPATH_0054823,Started PrEP,jilindequestionnaire_data_2022-02-01_0550::x396,,jilindequestionnaire_data_2022-02-01_0550,What action did you take as a result of watching the PrEP messages on television? (choice=Started PrEP),Participant,http://purl.obolibrary.org/obo/EUPATH_0054517,Action after watching PrEP on TV,114. What action did you take as a result of watching the PrEP messages on television? (choice=Started PrEP),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
395,http://purl.obolibrary.org/obo/EUPATH_0054822,Thought about PrEP,jilindequestionnaire_data_2022-02-01_0550::x395,,jilindequestionnaire_data_2022-02-01_0550,What action did you take as a result of watching the PrEP messages on television? (choice=Thought about PrEP),Participant,http://purl.obolibrary.org/obo/EUPATH_0054517,Action after watching PrEP on TV,114. What action did you take as a result of watching the PrEP messages on television? (choice=Thought about PrEP),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
397,http://purl.obolibrary.org/obo/EUPATH_0054824,Took no action,jilindequestionnaire_data_2022-02-01_0550::x397,,jilindequestionnaire_data_2022-02-01_0550,What action did you take as a result of watching the PrEP messages on television? (choice=Took no action),Participant,http://purl.obolibrary.org/obo/EUPATH_0054517,Action after watching PrEP on TV,114. What action did you take as a result of watching the PrEP messages on television? (choice=Took no action),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
394,http://purl.obolibrary.org/obo/EUPATH_0054821,Visited a nearby facility to enquire more about PrEP,jilindequestionnaire_data_2022-02-01_0550::x394,,jilindequestionnaire_data_2022-02-01_0550,What action did you take as a result of watching the PrEP messages on television? (choice=Visited a nearby facility to enquire more about PrEP),Participant,http://purl.obolibrary.org/obo/EUPATH_0054517,Action after watching PrEP on TV,114. What action did you take as a result of watching the PrEP messages on television? (choice=Visited a nearby facility to enquire more about PrEP),,multifilter,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
422,http://purl.obolibrary.org/obo/EUPATH_0058414,Asked but unknown,jilindequestionnaire_data_2022-02-01_0550::x422,,jilindequestionnaire_data_2022-02-01_0550,What information did you receive in the SMS/calls/WhatsApp? (choice=Asked but unknown),Participant,http://purl.obolibrary.org/obo/EUPATH_0054518,PrEP content received from SMS/WhatsApp,123. What information did you receive in the SMS/calls/WhatsApp? (choice=Asked but unknown),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
416,http://purl.obolibrary.org/obo/EUPATH_0054841,Benefits of using PrEP,jilindequestionnaire_data_2022-02-01_0550::x416,,jilindequestionnaire_data_2022-02-01_0550,What information did you receive in the SMS/calls/WhatsApp? (choice=Benefits of using PrEP),Participant,http://purl.obolibrary.org/obo/EUPATH_0054518,PrEP content received from SMS/WhatsApp,123. What information did you receive in the SMS/calls/WhatsApp? (choice=Benefits of using PrEP),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
418,http://purl.obolibrary.org/obo/EUPATH_0054843,Contact information of nearest facility,jilindequestionnaire_data_2022-02-01_0550::x418,,jilindequestionnaire_data_2022-02-01_0550,What information did you receive in the SMS/calls/WhatsApp? (choice=Contact information of nearest facility),Participant,http://purl.obolibrary.org/obo/EUPATH_0054518,PrEP content received from SMS/WhatsApp,123. What information did you receive in the SMS/calls/WhatsApp? (choice=Contact information of nearest facility),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
411,http://purl.obolibrary.org/obo/EUPATH_0054836,How does PrEP work,jilindequestionnaire_data_2022-02-01_0550::x411,,jilindequestionnaire_data_2022-02-01_0550,What information did you receive in the SMS/calls/WhatsApp? (choice=How does PrEP work),Participant,http://purl.obolibrary.org/obo/EUPATH_0054518,PrEP content received from SMS/WhatsApp,123. What information did you receive in the SMS/calls/WhatsApp? (choice=How does PrEP work),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
417,http://purl.obolibrary.org/obo/EUPATH_0054842,How to use PrEP well (adherence,jilindequestionnaire_data_2022-02-01_0550::x417,,jilindequestionnaire_data_2022-02-01_0550,What information did you receive in the SMS/calls/WhatsApp? (choice=How to use PrEP well (Adherence)),Participant,http://purl.obolibrary.org/obo/EUPATH_0054518,PrEP content received from SMS/WhatsApp,123. What information did you receive in the SMS/calls/WhatsApp? (choice=How to use PrEP well (Adherence)),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
420,http://purl.obolibrary.org/obo/EUPATH_0054845,Other,jilindequestionnaire_data_2022-02-01_0550::x420,,jilindequestionnaire_data_2022-02-01_0550,What information did you receive in the SMS/calls/WhatsApp? (choice=Other),Participant,http://purl.obolibrary.org/obo/EUPATH_0054518,PrEP content received from SMS/WhatsApp,123. What information did you receive in the SMS/calls/WhatsApp? (choice=Other),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
419,http://purl.obolibrary.org/obo/EUPATH_0054844,Reminder of clinic appointment,jilindequestionnaire_data_2022-02-01_0550::x419,,jilindequestionnaire_data_2022-02-01_0550,What information did you receive in the SMS/calls/WhatsApp? (choice=Reminder of clinic appointment),Participant,http://purl.obolibrary.org/obo/EUPATH_0054518,PrEP content received from SMS/WhatsApp,123. What information did you receive in the SMS/calls/WhatsApp? (choice=Reminder of clinic appointment),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
413,http://purl.obolibrary.org/obo/EUPATH_0054838,Side effects,jilindequestionnaire_data_2022-02-01_0550::x413,,jilindequestionnaire_data_2022-02-01_0550,What information did you receive in the SMS/calls/WhatsApp? (choice=Side effects),Participant,http://purl.obolibrary.org/obo/EUPATH_0054518,PrEP content received from SMS/WhatsApp,123. What information did you receive in the SMS/calls/WhatsApp? (choice=Side effects),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
421,http://purl.obolibrary.org/obo/EUPATH_0058415,Unknown,jilindequestionnaire_data_2022-02-01_0550::x421,,jilindequestionnaire_data_2022-02-01_0550,What information did you receive in the SMS/calls/WhatsApp? (choice=Unknown),Participant,http://purl.obolibrary.org/obo/EUPATH_0054518,PrEP content received from SMS/WhatsApp,123. What information did you receive in the SMS/calls/WhatsApp? (choice=Unknown),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
410,http://purl.obolibrary.org/obo/EUPATH_0054835,What is PrEP,jilindequestionnaire_data_2022-02-01_0550::x410,,jilindequestionnaire_data_2022-02-01_0550,What information did you receive in the SMS/calls/WhatsApp? (choice=What is PrEP),Participant,http://purl.obolibrary.org/obo/EUPATH_0054518,PrEP content received from SMS/WhatsApp,123. What information did you receive in the SMS/calls/WhatsApp? (choice=What is PrEP),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
415,http://purl.obolibrary.org/obo/EUPATH_0054840,When to stop using PrEP,jilindequestionnaire_data_2022-02-01_0550::x415,,jilindequestionnaire_data_2022-02-01_0550,What information did you receive in the SMS/calls/WhatsApp? (choice=When to stop using PrEP),Participant,http://purl.obolibrary.org/obo/EUPATH_0054518,PrEP content received from SMS/WhatsApp,123. What information did you receive in the SMS/calls/WhatsApp? (choice=When to stop using PrEP),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
414,http://purl.obolibrary.org/obo/EUPATH_0054839,Where to get PrEP,jilindequestionnaire_data_2022-02-01_0550::x414,,jilindequestionnaire_data_2022-02-01_0550,What information did you receive in the SMS/calls/WhatsApp? (choice=Where to get PrEP),Participant,http://purl.obolibrary.org/obo/EUPATH_0054518,PrEP content received from SMS/WhatsApp,123. What information did you receive in the SMS/calls/WhatsApp? (choice=Where to get PrEP),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
412,http://purl.obolibrary.org/obo/EUPATH_0054837,Who can use PrEP,jilindequestionnaire_data_2022-02-01_0550::x412,,jilindequestionnaire_data_2022-02-01_0550,What information did you receive in the SMS/calls/WhatsApp? (choice=Who can use PrEP),Participant,http://purl.obolibrary.org/obo/EUPATH_0054518,PrEP content received from SMS/WhatsApp,123. What information did you receive in the SMS/calls/WhatsApp? (choice=Who can use PrEP),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
500,http://purl.obolibrary.org/obo/EUPATH_0058416,Asked but unknown,jilindequestionnaire_data_2022-02-01_0550::x500,,jilindequestionnaire_data_2022-02-01_0550,"In the past one year, have you heard any information about PrEP at any of the following events? (choice=Asked but unknown)",Participant,http://purl.obolibrary.org/obo/EUPATH_0054520,Type of event that hear PrEP in last year,"139. In the past one year, have you heard any information about PrEP at any of the following events? (choice=Asked but unknown)",,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
492,http://purl.obolibrary.org/obo/EUPATH_0054934,At a community theatre show,jilindequestionnaire_data_2022-02-01_0550::x492,,jilindequestionnaire_data_2022-02-01_0550,"In the past one year, have you heard any information about PrEP at any of the following events? (choice=At a community theatre show)",Participant,http://purl.obolibrary.org/obo/EUPATH_0054520,Type of event that hear PrEP in last year,"139. In the past one year, have you heard any information about PrEP at any of the following events? (choice=At a community theatre show)",,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
496,http://purl.obolibrary.org/obo/EUPATH_0054938,At a public entertainment event,jilindequestionnaire_data_2022-02-01_0550::x496,,jilindequestionnaire_data_2022-02-01_0550,"In the past one year, have you heard any information about PrEP at any of the following events? (choice=At a public entertainment event)",Participant,http://purl.obolibrary.org/obo/EUPATH_0054520,Type of event that hear PrEP in last year,"139. In the past one year, have you heard any information about PrEP at any of the following events? (choice=At a public entertainment event)",,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
491,http://purl.obolibrary.org/obo/EUPATH_0054933,At a roadshow event,jilindequestionnaire_data_2022-02-01_0550::x491,,jilindequestionnaire_data_2022-02-01_0550,"In the past one year, have you heard any information about PrEP at any of the following events? (choice=At a roadshow event)",Participant,http://purl.obolibrary.org/obo/EUPATH_0054520,Type of event that hear PrEP in last year,"139. In the past one year, have you heard any information about PrEP at any of the following events? (choice=At a roadshow event)",,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
